,id_localidade,validade_inicial,mens,recebimento
51,SBEN,2020-09-11 00:00:00,METAR SBEN 110000Z AUTO 08028KT //// NCD 24/20 Q1016 W23/S4=,2020-09-11 00:01:15
52,SBEN,2020-09-11 01:00:00,METAR SBEN 110100Z AUTO 08029KT //// NCD 23/20 Q1016 W23/S4=,2020-09-11 01:00:52
53,SBEN,2020-09-11 02:00:00,METAR SBEN 110200Z AUTO 08027KT //// NCD 23/20 Q1016 W23/S4=,2020-09-11 02:00:43
54,SBEN,2020-09-11 03:00:00,METAR SBEN 110300Z AUTO 08028KT //// NCD 23/20 Q1016 W23/S4=,2020-09-11 03:00:38
55,SBEN,2020-09-11 04:00:00,METAR SBEN 110400Z AUTO 08030KT //// NCD 23/20 Q1015 W23/S5=,2020-09-11 04:00:46
56,SBEN,2020-09-11 05:00:00,METAR SBEN 110500Z AUTO 08030KT //// NCD 23/20 Q1015 W23/S5=,2020-09-11 05:00:53
57,SBEN,2020-09-11 06:00:00,METAR SBEN 110600Z AUTO 08030KT //// NCD 23/20 Q1015 W23/S5=,2020-09-11 06:00:57
58,SBEN,2020-09-11 07:00:00,METAR SBEN 110700Z AUTO 07029KT //// NCD 23/20 Q1015 W23/S5=,2020-09-11 07:00:51
59,SBEN,2020-09-11 08:00:00,METAR SBEN 110800Z AUTO 08030KT //// NCD 23/20 Q1015 W23/S5=,2020-09-11 08:00:50
60,SBEN,2020-09-11 09:00:00,METAR SBEN 110900Z AUTO 08031KT //// NCD 23/20 Q1015 W23/S5=,2020-09-11 09:01:28
61,SBEN,2020-09-11 10:00:00,METAR SBEN 111000Z AUTO 08030KT //// NCD 23/20 Q1016 W23/S5=,2020-09-11 10:00:40
62,SBEN,2020-09-11 11:00:00,METAR SBEN 111100Z AUTO 07028KT //// NCD 23/20 Q1017 W23/S5=,2020-09-11 11:00:58
63,SBEN,2020-09-11 12:00:00,METAR SBEN 111200Z AUTO 07027KT //// NCD 23/20 Q1017 W23/S5=,2020-09-11 12:00:57
64,SBEN,2020-09-11 13:00:00,METAR SBEN 111300Z AUTO 07025KT //// NCD 23/20 Q1018 W23/S5=,2020-09-11 13:01:00
65,SBEN,2020-09-11 14:00:00,METAR SBEN 111400Z AUTO 07027KT //// NCD 24/20 Q1018 W23/S5=,2020-09-11 14:00:53
66,SBEN,2020-09-11 15:00:00,METAR SBEN 111500Z AUTO 07024KT //// NCD 24/20 Q1017 W23/S5=,2020-09-11 15:00:51
67,SBEN,2020-09-11 16:00:00,METAR SBEN 111600Z AUTO 07026KT //// NCD 24/20 Q1016 W23/S4=,2020-09-11 16:00:20
68,SBEN,2020-09-11 17:00:00,METAR SBEN 111700Z AUTO 07022KT //// NCD 24/20 Q1016 W23/S4=,2020-09-11 17:00:48
69,SBEN,2020-09-11 18:00:00,METAR SBEN 111800Z AUTO 07017KT //// NCD 24/20 Q1016 W23/S4=,2020-09-11 18:00:51
70,SBEN,2020-09-11 19:00:00,METAR SBEN 111900Z AUTO 08017KT //// NCD 24/20 Q1016 W23/S4=,2020-09-11 19:00:55
71,SBEN,2020-09-11 20:00:00,METAR SBEN 112000Z AUTO 08014KT //// NCD 24/20 Q1016 W23/S4=,2020-09-11 20:00:52
72,SBEN,2020-09-11 21:00:00,METAR SBEN 112100Z AUTO 08013KT //// NCD 23/20 Q1017 W23/S4=,2020-09-11 21:00:51
73,SBEN,2020-09-11 22:00:00,METAR SBEN 112200Z AUTO 08012KT //// NCD 23/21 Q1018 W23/S4=,2020-09-11 22:00:51
74,SBEN,2020-09-11 23:00:00,METAR SBEN 112300Z AUTO 08012KT //// NCD 23/21 Q1018 W23/S4=,2020-09-11 23:00:54
75,SBEN,2020-09-12 00:00:00,METAR SBEN 120000Z AUTO 09014KT //// NCD 23/21 Q1018 W23/S4=,2020-09-12 00:01:16
76,SBEN,2020-09-12 00:06:00,SPECI SBEN 120006Z AUTO 09014KT //// NCD 23/21 Q1018 W23/S4=,2020-09-12 00:07:37
77,SBEN,2020-09-12 00:17:00,SPECI SBEN 120017Z AUTO 09015KT //// NCD 23/21 Q1018 W23/S4=,2020-09-12 00:17:17
78,SBEN,2020-09-12 01:00:00,METAR SBEN 120100Z AUTO 09016KT //// NCD 23/21 Q1019 W23/S4=,2020-09-12 01:00:53
79,SBEN,2020-09-12 02:00:00,METAR SBEN 120200Z AUTO 09017KT //// NCD 23/21 Q1018 W23/S4=,2020-09-12 02:00:48
80,SBEN,2020-09-12 03:00:00,METAR SBEN 120300Z AUTO 09019KT //// NCD 23/21 Q1018 W23/S4=,2020-09-12 03:00:41
81,SBEN,2020-09-12 04:00:00,METAR SBEN 120400Z AUTO 09020KT //// FEW019 23/21 Q1018 W23/S4=,2020-09-12 04:00:42
82,SBEN,2020-09-12 05:00:00,METAR SBEN 120500Z AUTO 09021KT //// NCD 23/21 Q1017 W23/S4=,2020-09-12 05:00:47
83,SBEN,2020-09-12 06:00:00,METAR SBEN 120600Z AUTO 09022KT //// BKN025 23/21 Q1017 W23/S4=,2020-09-12 06:01:00
84,SBEN,2020-09-12 07:00:00,METAR SBEN 120700Z AUTO 08023KT //// SCT030 23/21 Q1017 W23/S4=,2020-09-12 07:00:47
85,SBEN,2020-09-12 08:00:00,METAR SBEN 120800Z AUTO 08024KT //// NCD 23/20 Q1017 W23/S4=,2020-09-12 08:01:00
86,SBEN,2020-09-12 09:00:00,METAR SBEN 120900Z AUTO 08024KT //// NCD 23/20 Q1018 W23/S4=,2020-09-12 09:00:57
87,SBEN,2020-09-12 10:00:00,METAR SBEN 121000Z AUTO 08026KT //// NCD 24/20 Q1019 W23/S4=,2020-09-12 10:01:07
88,SBEN,2020-09-12 11:00:00,METAR SBEN 121100Z AUTO 08026KT //// NCD 24/20 Q1019 W23/S4=,2020-09-12 11:00:54
89,SBEN,2020-09-12 12:00:00,METAR SBEN 121200Z AUTO 08026KT //// NCD 24/20 Q1020 W23/S4=,2020-09-12 12:00:57
90,SBEN,2020-09-12 13:00:00,METAR SBEN 121300Z AUTO 08025KT //// NCD 24/20 Q1020 W23/S4=,2020-09-12 13:00:55
91,SBEN,2020-09-12 14:00:00,METAR SBEN 121400Z AUTO 07024KT //// NCD 24/20 Q1020 W23/S4=,2020-09-12 14:00:42
92,SBEN,2020-09-12 15:00:00,METAR SBEN 121500Z AUTO 07025KT //// NCD 24/21 Q1019 W23/S4=,2020-09-12 15:00:52
93,SBEN,2020-09-12 16:00:00,METAR SBEN 121600Z AUTO 08025KT //// NCD 24/21 Q1019 W23/S4=,2020-09-12 16:00:37
94,SBEN,2020-09-12 17:00:00,METAR SBEN 121700Z AUTO 08026KT //// NCD 24/20 Q1018 W23/S4=,2020-09-12 17:00:50
95,SBEN,2020-09-12 18:00:00,METAR SBEN 121800Z AUTO 08024KT //// NCD 24/20 Q1018 W23/S4=,2020-09-12 18:00:47
96,SBEN,2020-09-12 19:00:00,METAR SBEN 121900Z AUTO 09023KT //// NCD 24/21 Q1018 W23/S4=,2020-09-12 20:23:03
97,SBEN,2020-09-12 20:00:00,METAR SBEN 122000Z AUTO 10024KT //// NCD 24/20 Q1018 W23/S4=,2020-09-12 20:25:10
98,SBEN,2020-09-12 21:00:00,METAR SBEN 122100Z AUTO 10026KT //// NCD 24/20 Q1018 W23/S4=,2020-09-12 21:00:34
99,SBEN,2020-09-12 22:00:00,METAR SBEN 122200Z AUTO 10025KT //// NCD 24/21 Q1018 W23/S4=,2020-09-12 22:00:45
100,SBEN,2020-09-12 23:00:00,METAR SBEN 122300Z AUTO 10024KT //// NCD 24/21 Q1019 W23/S4=,2020-09-12 23:00:49
101,SBEN,2020-09-13 00:00:00,METAR SBEN 130000Z AUTO 10024KT //// NCD 24/21 Q1020 W23/S4=,2020-09-13 00:01:31
